userid	timestamp	arm_pool
171	1266474233000	[12473, 43925, 77444, 8908, 20448, 70727, 80269, 39676, 48528, 105779, 36020, 58235, 81946, 11286, 46435, 68715, 45066, 38939, 64720, 28170, 106694, 30797, 97475, 19940, 62508]
1484	1286985424000	[2283, 38229, 14971, 44369, 17365, 7873, 77860, 58872, 5043, 23051, 23433, 64720, 41752, 19380, 45608, 6062, 23776, 17648, 21592, 75930, 93919, 99880, 42323, 104624, 4705]
822	1225209260000	[63854, 15784, 63805, 74450, 17453, 9446, 98944, 101562, 48089, 79149, 4832, 55945, 9695, 11413, 9673, 581, 733, 99351, 38559, 41601, 37966, 41764, 8692, 32592, 86160]
1532	1201937143000	[6135, 95605, 68829, 63810, 56230, 12019, 55808, 28723, 89, 103827, 87397, 47116, 18417, 51646, 73610, 50615, 2571, 25579, 74954, 56942, 48584, 567, 6650, 25992, 3634]
296	1287790355000	[25238, 96812, 72854, 13967, 91585, 88876, 96228, 15091, 50476, 40820, 102842, 99901, 2535, 7696, 87405, 91707, 46699, 50907, 72500, 47402, 75138, 35928, 47113, 18264, 107004]
1698	1286553115000	[18945, 44225, 52731, 60022, 45632, 93356, 44524, 58196, 15544, 99503, 23882, 25114, 40941, 86578, 2323, 89846, 36060, 6185, 3404, 29605, 102687, 93186, 47635, 12760, 88435]
1184	1282320395000	[11115, 51881, 3399, 83067, 35833, 64317, 104531, 38262, 17503, 4814, 17644, 37851, 67678, 55302, 10098, 22478, 63272, 33502, 70196, 38546, 19721, 58854, 80081, 78490, 39718]
284	1277367110000	[24229, 49013, 101839, 57014, 48085, 21520, 73651, 60404, 98875, 60395, 45987, 20170, 48794, 101421, 48479, 32276, 86527, 14622, 80329, 47876, 87297, 71717, 44137, 77958, 31691]
1606	1271436834000	[12396, 14850, 1822, 104632, 47404, 30798, 72341, 21667, 23979, 25675, 53147, 35370, 41740, 75270, 47702, 64833, 3806, 22042, 21923, 6137, 96798, 28625, 44029, 31410, 19759]
1061	1226427394000	[14651, 83081, 98120, 24596, 15444, 61036, 18468, 45234, 64681, 69511, 5891, 74825, 1936, 52916, 100698, 93278, 68924, 57141, 34979, 84327, 56164, 40059, 100488, 105375, 38866]
1270	1265312142000	[4609, 56079, 101547, 58215, 24366, 95921, 56793, 7658, 31062, 59440, 84728, 68752, 44373, 83198, 22543, 95122, 77552, 106297, 24522, 6718, 82897, 43664, 53241, 84706, 6493]
1520	1246563175000	[5065, 105932, 52799, 99511, 8478, 81507, 105196, 23579, 96736, 86337, 52399, 14180, 1305, 88214, 36751, 25131, 67109, 97484, 49418, 3119, 80536, 34618, 21025, 9201, 33876]
1293	1280295980000	[96313, 45071, 56828, 67663, 77318, 29781, 64334, 56038, 12922, 88588, 30856, 19604, 77868, 58318, 14249, 75196, 4595, 29481, 10001, 85898, 64069, 60186, 102190, 93194, 55033]
1758	1275872757000	[23061, 16897, 36243, 63036, 43274, 69962, 42331, 93572, 29732, 84998, 26520, 52931, 21328, 66328, 5558, 55232, 59506, 1136, 104857, 8086, 94800, 61175, 95083, 23836, 9297]
755	1288038413000	[59060, 52240, 84213, 70135, 4551, 91781, 45697, 26755, 5837, 94501, 57395, 7581, 80495, 58192, 20718, 87218, 35017, 96062, 12381, 82843, 7407, 101302, 51549, 20617, 68328]
1540	1177672611000	[6795, 19246, 6692, 21066, 102279, 7021, 5837, 17286, 59116, 36656, 52143, 8820, 104234, 34851, 57036, 59353, 102565, 21531, 97727, 7089, 10643, 28485, 85470, 4591, 51465]
317	1288000378000	[26958, 16686, 42434, 1413, 103014, 24635, 63207, 45566, 36089, 102054, 56414, 66867, 64364, 100925, 59023, 93683, 35265, 5102, 45026, 56791, 29069, 76862, 62508, 28355, 16662]
393	1285941176000	[33197, 6890, 8121, 89567, 6771, 4827, 32984, 32998, 62424, 9255, 96988, 2256, 78861, 27926, 97565, 107072, 84893, 38130, 7577, 30399, 66364, 48393, 72452, 37089, 105758]
388	1285751871000	[1976, 39639, 47891, 91734, 1417, 43038, 100793, 43121, 106421, 40321, 96582, 77502, 92406, 98876, 100429, 107136, 40975, 42911, 74729, 4126, 9956, 62736, 104465, 90437, 60208]
1238	1242119047000	[92652, 95443, 86999, 55451, 19067, 16798, 45434, 48559, 49399, 66480, 38897, 42872, 98901, 11403, 51460, 46970, 89994, 2117, 70192, 34985, 102782, 51442, 71280, 71178, 8312]
1678	1260905960000	[17355, 66432, 65675, 41488, 11911, 38845, 14809, 82104, 6044, 30717, 106533, 44765, 37307, 25896, 81200, 107110, 41471, 13756, 71780, 46089, 20202, 81352, 96098, 105162, 6609]
425	1287273539000	[35866, 95501, 88559, 47427, 3288, 90303, 83514, 58611, 68704, 2535, 56449, 77026, 7955, 29318, 100411, 33021, 95030, 70633, 35066, 106512, 3481, 2690, 86851, 66076, 71724]
627	1267973187000	[50591, 53358, 98796, 22133, 64697, 8277, 56070, 65311, 19826, 10463, 61094, 59868, 94237, 31977, 32318, 4756, 82291, 11651, 52905, 51059, 70357, 43588, 32235, 3483, 87090]
1391	1249254975000	[102948, 64210, 50446, 73980, 51196, 30926, 80758, 93332, 66415, 22344, 52310, 63357, 71908, 36250, 3263, 70802, 104731, 1244, 52835, 38186, 663, 16467, 65345, 27544, 98537]
917	1283141841000	[70365, 1412, 15946, 64611, 97793, 47818, 52238, 37581, 29766, 98945, 88933, 66239, 6226, 94338, 49003, 33324, 83706, 81466, 99865, 79771, 77600, 80526, 33461, 34848, 40121]
1110	1286302156000	[83663, 40203, 72012, 22428, 62179, 48562, 78618, 34900, 102464, 73654, 66689, 106378, 24560, 3841, 81854, 9312, 18632, 61428, 37007, 60241, 103798, 46396, 106500, 52645, 20331]
755	1284132814000	[59096, 43622, 71540, 103046, 9046, 95536, 6170, 73110, 57834, 3320, 9673, 61806, 106393, 31496, 39715, 104478, 40300, 37885, 81231, 13611, 5980, 31928, 16948, 89377, 35899]
1565	1285090549000	[9132, 63959, 67601, 30926, 92719, 12853, 11041, 2336, 43125, 62424, 28594, 32561, 72478, 53348, 84009, 60969, 68978, 101726, 91093, 33894, 15648, 40956, 8065, 26578, 26002]
974	1262005549000	[74383, 98506, 92305, 92778, 86527, 70570, 4326, 70517, 71288, 40468, 38702, 94591, 80536, 98414, 63923, 19333, 61980, 71065, 51681, 16547, 61911, 9165, 76640, 25157, 25503]
1057	1276446423000	[80194, 95111, 90984, 98951, 61799, 64175, 64353, 63219, 18235, 8445, 30984, 68992, 3340, 75334, 22920, 74495, 2885, 24206, 36430, 33164, 15950, 27976, 61727, 78925, 64736]
201	1282644810000	[17366, 83390, 88554, 17477, 58954, 86992, 87567, 32982, 6908, 17023, 91985, 74831, 26291, 73500, 100478, 39394, 38363, 65038, 12344, 25551, 86330, 29295, 45786, 100241, 32075]
1347	1286310152000	[99690, 70905, 39553, 48057, 7205, 89115, 87118, 71638, 8678, 22711, 74571, 93216, 65433, 72105, 41906, 24899, 94671, 3615, 31026, 103317, 14076, 15159, 35076, 61287, 41523]
1293	1286087533000	[96266, 13305, 85057, 24339, 20354, 14674, 10281, 76475, 61427, 3971, 92019, 13908, 10793, 36, 19519, 42979, 21470, 38980, 78462, 52146, 21165, 37781, 82800, 88554, 89829]
242	1285856081000	[20694, 20492, 68287, 21655, 98948, 43665, 66696, 91892, 24819, 30090, 100244, 63604, 51736, 90128, 96575, 47608, 29089, 44129, 71993, 363, 16917, 12206, 87478, 58938, 64515]
424	1225513181000	[35854, 74355, 93083, 29987, 51437, 99865, 12347, 102437, 97469, 11914, 61286, 101527, 16555, 62585, 55152, 58069, 97000, 58350, 46392, 93715, 29866, 48653, 19815, 27238, 78984]
978	1266959867000	[74764, 98796, 54488, 93122, 25219, 51434, 102416, 55635, 15104, 66813, 106407, 105505, 23583, 61810, 85455, 104567, 77817, 4334, 22099, 42830, 67434, 63861, 48516, 53923, 76302]
33	1285160108000	[2868, 96542, 11740, 77167, 77596, 73141, 17625, 3472, 11514, 38668, 41620, 21402, 73673, 54525, 19974, 49742, 98939, 7034, 26719, 102755, 85875, 88767, 90416, 104954, 44996]
425	1270764923000	[35927, 21595, 72880, 59634, 93964, 26798, 84586, 70059, 34551, 31294, 86943, 6929, 13306, 52888, 13332, 59852, 1438, 105083, 101561, 84580, 44372, 104920, 88637, 44864, 90879]
1310	1276632624000	[19787, 87474, 67388, 74972, 7491, 5001, 58092, 53658, 54636, 79043, 12888, 77991, 96423, 49159, 19021, 13950, 24748, 28576, 103133, 63971, 25656, 20360, 33977, 10180, 101296]
986	1241983291000	[75392, 13821, 103410, 23284, 33884, 30594, 32266, 45615, 97375, 98257, 78956, 68692, 50549, 6076, 97759, 9795, 71879, 1908, 8531, 92475, 14684, 21215, 69973, 65989, 6177]
1564	1271962172000	[8995, 93350, 83161, 37753, 13637, 56097, 74091, 79210, 81441, 31954, 28089, 60302, 97580, 38880, 45087, 88594, 42580, 40487, 24337, 6834, 98961, 107131, 12180, 18236, 58931]
13	1280755184000	[1157, 47858, 63957, 44441, 44525, 75605, 100419, 73376, 1661, 67370, 57540, 28565, 79198, 46309, 103649, 32935, 93670, 91668, 346, 96044, 3938, 99028, 83611, 14419, 101839]
253	1286128712000	[21658, 53282, 91089, 49384, 84785, 23960, 9365, 26474, 58699, 52675, 29582, 33661, 106665, 41166, 36903, 45216, 68424, 104549, 71526, 55788, 55138, 27674, 81678, 61478, 45611]
618	1271213125000	[49922, 24202, 64252, 100892, 5926, 83431, 41081, 21923, 100739, 87733, 19673, 12970, 911, 25635, 28507, 33144, 61075, 77655, 47726, 56494, 17246, 6039, 75072, 84868, 56442]
1289	1287823863000	[96008, 36703, 93355, 94961, 36671, 9003, 75134, 16049, 39790, 105306, 10800, 7809, 84936, 86926, 96091, 103706, 31122, 24720, 87952, 40036, 90859, 90962, 103873, 46301, 102839]
1376	1228403972000	[101853, 67373, 91666, 32242, 70974, 99031, 26581, 74660, 94189, 23784, 7479, 33102, 37484, 9637, 38886, 43715, 31606, 65034, 37595, 88478, 81056, 25317, 77521, 91492, 65460]
1122	1286075833000	[60226, 58598, 106260, 98971, 103918, 98913, 101559, 36811, 67103, 58211, 77831, 3384, 69933, 76587, 44834, 76491, 10711, 78213, 27538, 79659, 5325, 61619, 53965, 83856, 93766]
490	1259556439000	[40942, 89760, 90369, 84358, 83388, 85090, 84706, 69424, 70492, 68479, 105840, 72846, 91813, 24718, 58659, 94226, 17833, 47944, 60031, 69806, 86620, 42107, 61909, 15252, 10984]
375	1288024436000	[17017, 100392, 44618, 48459, 48851, 41219, 36940, 49617, 14536, 22356, 56763, 49092, 50378, 35159, 91528, 85467, 58725, 50086, 7190, 83608, 980, 2074, 71329, 54396, 39308]
1396	1285183135000	[103351, 71704, 22119, 42869, 8, 28490, 85150, 13024, 2142, 80401, 80846, 61561, 69006, 6645, 85828, 92122, 40758, 95811, 90899, 79737, 96503, 61794, 42147, 104107, 66954]
1748	1288702364000	[7458, 103838, 6453, 54852, 2364, 101392, 99555, 22352, 44249, 14454, 22293, 9368, 65449, 49365, 44776, 20608, 98966, 65503, 57971, 33002, 85077, 89113, 91800, 15545, 80409]
590	1236546647000	[47734, 41811, 60153, 47285, 15153, 1247, 41024, 20447, 95548, 31356, 19106, 7067, 92382, 64671, 52541, 40172, 37814, 17107, 19313, 64743, 44356, 19608, 73754, 47633, 72210]
810	1288117916000	[17907, 26650, 65982, 93364, 48214, 86823, 101427, 49470, 27170, 43775, 101529, 76829, 68546, 54626, 103114, 89563, 7072, 71791, 87211, 60155, 36197, 32654, 93248, 25678, 62557]
1758	1286745497000	[22991, 106039, 37230, 57933, 6597, 66867, 17303, 53637, 20121, 24936, 62574, 83838, 23407, 19841, 95645, 11256, 59812, 43821, 25840, 102514, 66518, 5987, 106812, 20059, 106582]
1280	1155999750000	[95401, 97623, 5545, 82871, 99570, 36329, 68127, 42291, 71840, 107010, 6278, 101545, 5123, 72948, 1671, 52400, 17006, 45019, 71897, 92785, 101847, 46765, 22345, 18700, 46180]
1668	1264527727000	[16547, 39853, 38165, 54753, 11156, 33814, 58593, 68716, 104234, 72256, 50482, 61167, 68053, 85384, 106025, 19975, 63015, 62194, 18418, 97375, 25117, 42613, 59321, 35714, 65895]
1180	1289159385000	[88353, 80929, 99316, 19659, 29996, 23995, 42582, 83478, 105056, 68709, 79791, 55010, 1628, 63852, 80922, 83297, 26586, 18113, 91067, 6354, 39163, 77745, 89435, 27557, 78681]
303	1284391091000	[25872, 79925, 28209, 2346, 70868, 71481, 104017, 47096, 60715, 56342, 63304, 27519, 78341, 104455, 12555, 77446, 50299, 102541, 12906, 98796, 42276, 35541, 67555, 44093, 48645]
171	1269461399000	[14822, 51831, 56199, 29954, 39590, 101590, 88678, 75310, 30635, 91968, 41676, 38910, 34508, 100202, 45030, 44314, 61809, 5581, 48996, 24996, 87799, 89164, 61016, 55847, 94736]
1303	1287178641000	[96911, 51287, 64946, 30527, 61815, 61635, 93900, 75312, 68730, 34799, 50569, 30493, 89180, 6033, 35105, 74102, 54251, 61491, 86018, 74109, 62789, 36012, 60964, 103945, 82374]
233	1287923352000	[3166, 80161, 26652, 44707, 82798, 15790, 51899, 50099, 20921, 103812, 86418, 102579, 27999, 100018, 103028, 24588, 89897, 97149, 106744, 56193, 101035, 31125, 11325, 92654, 4478]
616	1285937302000	[26241, 2764, 585, 20939, 49221, 27392, 62845, 10034, 10043, 36570, 14289, 16468, 9466, 70160, 83804, 83700, 44113, 75431, 6082, 35724, 86883, 86530, 46454, 96652, 26484]
1653	1286541451000	[15579, 15747, 40448, 59598, 4982, 75419, 17930, 98485, 20628, 96831, 76287, 91028, 33188, 81662, 95762, 39055, 20452, 3378, 46299, 13031, 52659, 62915, 92343, 88561, 32920]
581	1288307257000	[47005, 22976, 68994, 100453, 92320, 24231, 75350, 59462, 92673, 89678, 63403, 51201, 28022, 21282, 17833, 44593, 70198, 87283, 5317, 21277, 42317, 13252, 104109, 76805, 17570]
1571	1287668213000	[9568, 60913, 927, 1073, 36181, 61832, 10381, 85256, 35020, 57433, 56279, 81008, 30252, 99612, 84647, 7442, 11706, 98122, 29651, 66525, 92751, 105619, 53486, 18867, 40162]
1043	1288143431000	[79390, 23579, 69529, 66929, 54549, 37754, 65887, 95504, 63410, 86938, 98335, 87279, 27719, 14282, 56947, 60312, 67947, 55317, 103383, 64580, 84817, 7937, 73534, 6015, 74865]
1360	1221158347000	[100769, 30501, 21335, 7553, 65678, 49848, 102753, 10183, 86936, 3010, 29528, 56912, 85385, 23923, 57642, 51931, 33936, 66579, 50598, 105552, 27281, 45038, 103204, 24839, 9124]
978	1275677228000	[74713, 64946, 16520, 42118, 84405, 65274, 101253, 38466, 26597, 59495, 35129, 34711, 51174, 45341, 42048, 46649, 62703, 102199, 22604, 25285, 34674, 40946, 8296, 31380, 46971]
1547	1287058080000	[5413, 25591, 29330, 69475, 7782, 60382, 54619, 56469, 83713, 88682, 36003, 54723, 61730, 44136, 101672, 64342, 98171, 26658, 70903, 22120, 64220, 83731, 61283, 46545, 29928]
301	1280505744000	[25646, 2847, 90892, 61112, 32760, 77212, 58703, 76636, 75154, 40511, 99465, 33298, 54462, 4234, 17701, 90928, 89252, 89939, 94021, 33225, 21568, 96925, 14894, 65948, 38078]
562	1281620334000	[45690, 92179, 18252, 2097, 690, 49996, 41698, 41295, 6916, 6972, 3280, 26134, 52333, 90700, 105143, 79379, 93027, 870, 72022, 106509, 12847, 92228, 54910, 8284, 56293]
201	1281384324000	[17380, 40438, 13305, 28421, 105930, 106741, 27567, 59340, 34927, 60362, 24728, 10475, 52862, 91428, 22963, 72336, 56919, 6420, 71935, 29233, 106486, 24066, 71340, 86815, 60292]
1238	1223910185000	[92696, 63374, 64141, 72242, 1731, 34707, 39837, 34776, 26570, 49315, 50647, 83138, 53842, 27800, 88612, 50963, 27292, 65138, 79702, 69817, 21302, 90324, 75638, 95725, 84075]
946	1288346903000	[6230, 72090, 97470, 75256, 41525, 57954, 42844, 16937, 77078, 21188, 28447, 6551, 95261, 106329, 77434, 90759, 13719, 55664, 49307, 51923, 36696, 34013, 54126, 53288, 13367]
854	1277816871000	[66160, 26592, 87355, 82768, 43768, 42470, 102855, 48608, 13175, 37966, 1612, 67884, 76595, 47633, 3451, 76476, 53545, 19627, 9998, 51737, 96527, 42705, 106597, 6886, 57334]
810	1288407234000	[26948, 32454, 27941, 26368, 64903, 49390, 104048, 6114, 72033, 14571, 24306, 49421, 92650, 16207, 70072, 50402, 103264, 16732, 40240, 103658, 11718, 46177, 8506, 64118, 71776]
659	1288250264000	[52781, 44840, 71293, 85934, 41990, 14646, 51972, 98072, 98403, 102757, 84095, 64669, 1788, 2875, 15301, 99488, 75544, 12626, 69005, 7197, 64095, 25612, 80948, 98453, 14476]
879	1241108848000	[67641, 98380, 48438, 71855, 102974, 32240, 5755, 38446, 72245, 53829, 49713, 50051, 48758, 43373, 50009, 106748, 12350, 25053, 20059, 86206, 97443, 93416, 89477, 90152, 51761]
1364	1282342403000	[101047, 25855, 105903, 7984, 55927, 12180, 35230, 50351, 20648, 6123, 29990, 23472, 73487, 45068, 21267, 49344, 76071, 44153, 41264, 106796, 50240, 34619, 907, 65088, 103073]
1821	1268001424000	[27643, 97456, 4413, 87922, 43867, 46062, 99007, 25759, 13353, 73042, 46429, 16110, 101829, 74013, 73191, 34, 95945, 61311, 17014, 87698, 58679, 73905, 45762, 19297, 96308]
65	1272406062000	[5803, 47526, 51186, 56005, 15126, 45330, 105435, 97579, 55710, 57686, 9739, 15296, 31156, 56975, 21201, 6499, 62356, 90684, 84347, 85301, 45080, 22332, 70572, 72229, 37445]
1321	1289169570000	[98121, 90975, 19973, 93241, 102289, 5329, 37275, 11246, 96107, 31562, 26127, 52685, 63729, 7063, 57322, 74983, 48150, 101970, 17800, 38510, 103243, 76443, 70597, 77517, 91755]
1731	1288228864000	[21189, 77616, 68926, 43415, 28528, 88817, 88922, 73681, 79490, 51482, 83736, 43877, 6850, 72395, 69983, 2626, 86465, 46465, 68183, 63743, 35880, 98681, 65737, 15071, 72462]
1604	1285483167000	[12262, 106116, 78214, 51011, 61743, 62473, 99192, 83121, 12072, 12060, 32355, 16245, 65532, 35418, 36451, 72615, 9436, 92453, 66502, 25042, 18658, 88445, 63838, 3023, 49795]
375	1288278194000	[11438, 10402, 5132, 59121, 25006, 82538, 94204, 103857, 84574, 36809, 63977, 46282, 43404, 21597, 98201, 49813, 64356, 71604, 96990, 61417, 27276, 41927, 14089, 12350, 24199]
516	1285170313000	[42462, 59343, 16589, 98228, 46773, 50643, 64320, 83232, 26950, 46229, 24092, 20406, 89639, 99008, 12594, 46506, 74134, 61662, 64650, 94640, 22014, 23801, 94552, 34610, 79751]
563	1282293231000	[45769, 52389, 47155, 16008, 21038, 31796, 34735, 90488, 94301, 37021, 5396, 1619, 59700, 2442, 24131, 45047, 80122, 77937, 70641, 37764, 69309, 61435, 87986, 106303, 35551]
393	1283776155000	[33225, 98508, 89264, 54577, 20699, 92126, 75598, 58317, 16859, 8032, 79426, 19313, 45995, 40559, 18695, 37739, 61, 87314, 76520, 55860, 70671, 104596, 87050, 3987, 48379]
56	1286187678000	[4941, 77152, 54589, 52618, 73979, 76046, 67015, 95557, 78607, 88461, 48414, 90766, 88404, 27478, 33714, 87080, 27248, 94843, 22290, 23196, 37455, 14674, 85850, 107252, 22755]
599	1217341565000	[48543, 10206, 56905, 31051, 94736, 6131, 67638, 57858, 17270, 61892, 23201, 53260, 3603, 102312, 48738, 64975, 64131, 44076, 51478, 93798, 45597, 36769, 23600, 53806, 90027]
640	1284738610000	[51494, 66725, 1712, 94982, 103983, 95548, 11294, 99888, 74425, 79386, 12934, 49750, 61543, 57783, 24703, 77794, 24155, 34709, 105181, 47969, 57482, 7638, 23023, 85097, 8928]
563	1286225540000	[11493, 70500, 47454, 6389, 15873, 91066, 53758, 82823, 30850, 36488, 50120, 12099, 100756, 58865, 59317, 100370, 102124, 13836, 76123, 25283, 29304, 19273, 86877, 57649, 14406]
338	1287353764000	[28736, 80835, 88589, 99430, 78528, 19797, 76447, 96925, 94306, 21571, 33781, 86368, 41189, 45077, 98967, 55200, 20557, 95903, 103003, 54562, 66533, 95487, 4177, 69353, 63906]
576	1289214917000	[46570, 54875, 30529, 26987, 45481, 16516, 8680, 90847, 86832, 13836, 16937, 2988, 22406, 39103, 52518, 105204, 105310, 68752, 29178, 5229, 41557, 62811, 69504, 61398, 37503]
1071	1283917164000	[4493, 99521, 7611, 566, 33495, 82203, 91542, 23902, 105802, 3136, 79715, 79208, 49324, 74152, 104866, 96158, 74043, 19007, 19075, 58834, 53376, 24560, 12460, 50788, 44672]
514	1286408491000	[2293, 77694, 4203, 57891, 55282, 17759, 99439, 24902, 14688, 67010, 76623, 99834, 25290, 8934, 105802, 99919, 54541, 106145, 61790, 63763, 6479, 95046, 75402, 29176, 101110]
911	1285923532000	[69934, 83737, 82983, 20918, 92756, 86358, 54344, 24496, 92318, 76229, 100748, 26970, 72992, 101392, 7553, 6936, 107081, 17281, 21734, 6498, 84517, 20551, 93, 45680, 48163]
1124	1228835136000	[84703, 71567, 36296, 78752, 44599, 79689, 10654, 32041, 98771, 1216, 76085, 8940, 104285, 28249, 7550, 62614, 75317, 75426, 88616, 49893, 44029, 14519, 106282, 102263, 56355]
183	1286838806000	[6851, 62107, 5723, 93578, 42041, 43142, 35747, 12501, 95127, 13444, 65944, 49525, 6926, 69658, 18258, 28402, 12861, 92111, 53888, 61877, 8327, 6558, 11641, 86811, 36157]
161	1285296303000	[14066, 37076, 7602, 69769, 39586, 45269, 21680, 25702, 63681, 66748, 56481, 55685, 11816, 10794, 95653, 20757, 35161, 100722, 75541, 8956, 93047, 29848, 94744, 32951, 83216]
112	1281121803000	[10012, 101188, 82984, 667, 81547, 56898, 5468, 7658, 46367, 15827, 63643, 41748, 82823, 101277, 56311, 27946, 24534, 20252, 25559, 93141, 28765, 37488, 36158, 99321, 791]
387	1286318018000	[32708, 18355, 10067, 47688, 65950, 84872, 51081, 47781, 85236, 63284, 25653, 4658, 48669, 72684, 57947, 9437, 74915, 102767, 96213, 73625, 56900, 8600, 49214, 87181, 25895]
744	1264987502000	[58131, 101949, 31859, 99183, 15507, 45974, 37368, 16284, 72138, 102061, 26573, 81718, 17088, 104804, 71404, 12585, 43169, 64869, 53454, 64798, 54220, 43812, 47129, 63654, 44368]
42	1286423622000	[3809, 104039, 35771, 97002, 10735, 41238, 81302, 61500, 72767, 61728, 30362, 57468, 31623, 79564, 29218, 93567, 45996, 44328, 42870, 76018, 5233, 104354, 56564, 94817, 10498]
86	1284317241000	[7785, 100113, 13907, 94985, 27925, 34251, 60968, 33719, 27076, 62054, 44707, 89713, 26389, 883, 63357, 40839, 67737, 41833, 101161, 19720, 76085, 23505, 64948, 22118, 61103]
1110	1284981400000	[83679, 76277, 71907, 52582, 63292, 89277, 54184, 54244, 83067, 77793, 107192, 80171, 54823, 55713, 67044, 87574, 56676, 41094, 84510, 42665, 22877, 7883, 84392, 26094, 103827]
640	1287321428000	[51475, 30345, 63789, 888, 84805, 38093, 7658, 76515, 104143, 45605, 25690, 83741, 78644, 28693, 88599, 33368, 94718, 37065, 51027, 56870, 35188, 73302, 19673, 104735, 92108]
1178	1223491061000	[42636, 17427, 34521, 104911, 85253, 21619, 79559, 12900, 99437, 15650, 26532, 106772, 60176, 28089, 26113, 18889, 101614, 85103, 21510, 44589, 39522, 76102, 51997, 36877, 33040]
1310	1276715017000	[2335, 104924, 100553, 10859, 2680, 42933, 72667, 77593, 28938, 29055, 79706, 23148, 54467, 77545, 10218, 51136, 74609, 99215, 41008, 89810, 10222, 41574, 391, 92108, 81356]
896	1245219020000	[34594, 103278, 21714, 85252, 73721, 12132, 50018, 75266, 74059, 11529, 18147, 21351, 8911, 94478, 11124, 89576, 20652, 53818, 43077, 67143, 8108, 60980, 24300, 84430, 8177]
1484	1286905543000	[2289, 106552, 58715, 23806, 69140, 98965, 17655, 29107, 68141, 89731, 65496, 29030, 9249, 52518, 80281, 5896, 34668, 35854, 104685, 31609, 11672, 5290, 53064, 81241, 96560]
1588	1162253407000	[10992, 102712, 38499, 69453, 76009, 39791, 12042, 30608, 64335, 41457, 32963, 95495, 103559, 1608, 6823, 6996, 17736, 80335, 4694, 100443, 100180, 57045, 83982, 30575, 54792]
1552	1265818518000	[7955, 74039, 27690, 9616, 50778, 2872, 43805, 27983, 18691, 26788, 135, 55608, 8527, 106198, 24688, 20994, 16165, 104110, 19705, 47746, 34546, 32300, 34811, 53147, 52805]
901	1286670392000	[69058, 5562, 103998, 96824, 9855, 33126, 11885, 94550, 79567, 59962, 5814, 54910, 86826, 6262, 7126, 96794, 54687, 96778, 81511, 75120, 13494, 75719, 70677, 8467, 87684]
388	1285326498000	[32788, 93595, 101067, 100564, 29425, 88680, 13996, 23821, 7926, 50151, 12581, 75498, 266, 8011, 106361, 79708, 102909, 10765, 75846, 98701, 31416, 18474, 82396, 87372, 54043]
1747	1288908735000	[22086, 82878, 16430, 50293, 43107, 54301, 106813, 24724, 104292, 29351, 26380, 15811, 98343, 75286, 12593, 45251, 9050, 44406, 84342, 101987, 25857, 77666, 93692, 774, 87373]
1785	1264387763000	[25049, 23246, 57014, 103144, 14525, 100447, 33261, 65987, 74591, 30126, 61348, 34372, 9353, 98590, 21959, 17342, 84078, 38490, 3910, 26663, 56986, 37478, 85056, 101471, 3311]
1849	1173138424000	[29510, 21258, 21898, 96864, 36257, 3374, 16720, 24906, 77751, 40454, 14678, 63431, 11420, 55413, 104221, 33488, 52574, 38544, 33998, 20737, 86609, 41964, 91776, 44150, 38074]
1163	1216540420000	[87145, 93680, 43151, 52158, 94910, 36399, 16846, 70524, 54636, 82652, 59946, 58458, 52632, 42697, 21810, 16616, 80419, 14570, 19518, 17430, 35226, 6427, 20692, 254, 8102]
677	1285510710000	[53934, 61541, 105659, 2121, 67218, 65859, 92214, 99402, 61121, 4883, 11137, 47003, 39185, 70081, 3962, 46297, 64060, 33552, 36295, 86318, 19337, 68857, 51950, 32013, 63035]
1396	1285680186000	[103346, 17074, 96837, 1073, 10945, 60807, 2288, 71415, 44506, 32720, 34043, 16660, 5911, 6679, 95801, 35822, 56391, 37491, 41088, 98058, 16042, 44501, 81453, 70879, 51088]
425	1272891056000	[35908, 16869, 53606, 64311, 84871, 32435, 48843, 1641, 84636, 8379, 84582, 81159, 91567, 42426, 65783, 23895, 6170, 42075, 65723, 9368, 105842, 44400, 24425, 50709, 98115]
1356	1278173343000	[59594, 57110, 40355, 28615, 46817, 88014, 82023, 106126, 5929, 21648, 74986, 74261, 2122, 83418, 25947, 69732, 51605, 98554, 26661, 40761, 40971, 51352, 63609, 20573, 70039]
1785	1272226630000	[25036, 3585, 1717, 25813, 94226, 36363, 7586, 101347, 86610, 67782, 63323, 104854, 55581, 30365, 63615, 63129, 31391, 9216, 70840, 17418, 40256, 26723, 6996, 73073, 89627]
1093	1269293254000	[82582, 1116, 63746, 4913, 24946, 106316, 14077, 33199, 59035, 95685, 58255, 23393, 39809, 60005, 42066, 71062, 84470, 52026, 38969, 2955, 63065, 87429, 36152, 55994, 52560]
407	1286500766000	[34470, 89779, 90078, 67421, 105646, 45214, 92360, 66226, 8499, 101674, 61419, 41389, 73850, 27242, 98279, 56502, 4705, 10814, 2784, 48671, 75173, 103945, 9783, 51675, 104938]
1214	1287178439000	[90901, 43390, 28087, 97375, 70707, 11226, 9437, 50594, 41498, 66617, 38612, 103876, 15730, 50568, 105858, 7142, 56676, 26431, 5388, 76622, 5260, 10284, 24258, 1525, 13201]
1571	1281951080000	[9593, 99946, 15140, 42141, 47092, 12603, 6075, 39466, 11599, 22482, 616, 104208, 41752, 46562, 19489, 73918, 25500, 2238, 61466, 25257, 67892, 49146, 18999, 10011, 98903]
