userid	timestamp	arm_pool
1741	1146434400000	[3431, 1096, 17393, 9868, 6501, 17056, 3729, 12434, 3909, 5967, 18424, 1969, 7976, 7319, 16696, 12805, 471, 3786, 17474, 11958, 9234, 3110, 11343, 10935, 14945]
212	1262300400000	[2382, 10169, 16060, 304, 16025, 12659, 14969, 351, 8348, 7133, 1998, 2094, 5874, 739, 10677, 8646, 9454, 3820, 4385, 659, 1877, 12039, 7068, 16746, 2065]
84	1270072800000	[67, 13360, 17718, 18691, 11812, 18453, 1080, 10573, 11726, 13432, 3648, 13324, 4330, 14305, 10123, 13002, 6668, 4355, 12356, 7348, 924, 11284, 11395, 3889, 14692]
1815	1167606000000	[3280, 11849, 4044, 12064, 8707, 4914, 17177, 16644, 6668, 5073, 2074, 288, 17382, 1915, 13460, 11667, 16559, 14238, 824, 4726, 7803, 3696, 9383, 1674, 5386]
509	1277935200000	[5423, 8481, 18734, 1828, 563, 1974, 6670, 10086, 15541, 12976, 1475, 2593, 1859, 17227, 9424, 11730, 16504, 5093, 8794, 10157, 5288, 1935, 14304, 17187, 10324]
1741	1146434400000	[5157, 7056, 16242, 2600, 7526, 1410, 7700, 16628, 460, 9102, 11791, 7815, 2977, 1241, 8067, 5515, 8754, 5474, 971, 160, 1235, 6630, 12636, 15039, 11803]
212	1243807200000	[6435, 16310, 7123, 735, 2267, 2149, 892, 2247, 10027, 1103, 56, 9530, 5263, 907, 2396, 15749, 14461, 535, 13461, 9598, 4385, 1324, 2969, 9593, 4311]
945	1183240800000	[8069, 12796, 14288, 12461, 6705, 11045, 6236, 10358, 11635, 14215, 13597, 10717, 11971, 8526, 18258, 6168, 17100, 7076, 14838, 17136, 16927, 10396, 15743, 9459, 12487]
440	1283292000000	[289, 9196, 7946, 3112, 10545, 2299, 17131, 6967, 3754, 9616, 2538, 17642, 9959, 7651, 7672, 9716, 7574, 5849, 970, 4188, 15564, 5116, 17736, 6687, 12235]
1372	1225494000000	[239, 7214, 13787, 14958, 3520, 8468, 4245, 17103, 14019, 5982, 6039, 2136, 9140, 2186, 530, 11768, 2429, 15371, 3833, 18634, 13839, 15622, 2545, 11283, 16712]
923	1257030000000	[329, 9592, 8670, 7876, 5703, 17180, 5497, 17331, 3184, 10346, 14356, 14571, 7527, 9217, 2357, 17057, 15843, 4342, 4232, 12684, 3879, 12447, 212, 2249, 5702]
211	1128117600000	[13086, 2220, 15880, 4352, 24, 18060, 9144, 18735, 9356, 7896, 13184, 3351, 7787, 6430, 991, 8014, 16863, 13926, 5480, 9336, 6221, 17490, 13681, 6225, 6301]
495	1304603048785	[3156, 3549, 13563, 4815, 17567, 13426, 18712, 17653, 8668, 2374, 3003, 9225, 9832, 6120, 10413, 15851, 13553, 13759, 4442, 12647, 824, 13418, 14305, 5168, 5537]
1868	1270072800000	[4983, 2746, 5442, 4004, 5912, 4847, 2369, 3201, 7956, 9155, 12742, 2781, 8610, 3955, 8946, 8431, 6265, 16707, 1682, 9266, 8274, 5386, 8757, 4867, 4634]
100	1267398000000	[2665, 2745, 6299, 1694, 2323, 4915, 80, 18399, 6154, 9651, 15433, 13500, 1690, 12782, 4551, 9193, 3534, 2750, 1208, 14886, 13498, 6006, 4316, 7247, 17295]
945	1188597600000	[2633, 10079, 5040, 13854, 1853, 1190, 967, 10585, 4323, 1375, 8714, 7800, 6570, 9284, 15834, 3392, 2285, 7626, 1325, 10404, 8844, 1077, 4895, 8362, 16723]
87	1254348000000	[1242, 18615, 17110, 14465, 18087, 10411, 4503, 6147, 12547, 16350, 2824, 6345, 1573, 11631, 8508, 16995, 393, 11803, 14448, 7076, 11264, 14631, 4844, 12414, 5327]
459	1233442800000	[7412, 13365, 3038, 2323, 18367, 557, 3402, 2457, 1486, 8473, 4263, 13948, 11164, 9700, 1809, 15626, 18004, 1799, 12395, 9475, 2935, 3685, 7180, 4198, 6851]
945	1183240800000	[4999, 9008, 8915, 15386, 14093, 4768, 2437, 8273, 5880, 11598, 17628, 16344, 1491, 379, 12943, 9156, 1033, 2031, 7306, 8356, 2299, 9054, 8232, 11749, 12630]
10	1243807200000	[540, 1987, 657, 13432, 9587, 2339, 7456, 4236, 12733, 17601, 16706, 13915, 4700, 642, 14558, 213, 534, 11754, 10155, 4332, 2288, 4069, 812, 1075, 3879]
47	1262300400000	[1486, 11238, 7108, 8708, 16208, 5590, 10897, 14489, 9920, 7435, 12683, 12477, 3619, 5215, 18524, 15045, 2740, 13001, 2967, 10867, 7180, 10302, 12309, 8471, 4096]
495	1280613600000	[1790, 2856, 12364, 17401, 11133, 10114, 10035, 8104, 6390, 9513, 4862, 15359, 6834, 12507, 9700, 17327, 12802, 1218, 2672, 883, 5462, 1745, 17438, 4831, 13724]
1510	1257030000000	[6883, 2481, 17821, 15927, 5704, 10095, 8760, 3979, 15729, 8446, 9516, 6514, 10454, 15072, 9649, 9333, 3482, 12330, 10782, 883, 9583, 8331, 13710, 7076, 17380]
923	1296514800000	[2341, 6126, 10908, 206, 8633, 9392, 10298, 15113, 8098, 4182, 13102, 7909, 13162, 9569, 9549, 2099, 17351, 120, 50, 7211, 5210, 8269, 1540, 13319, 15603]
1741	1167606000000	[8649, 10000, 16278, 2456, 4107, 590, 14590, 15665, 9519, 4354, 11160, 10977, 5546, 9043, 138, 4178, 8361, 6074, 782, 16707, 2983, 9010, 9250, 17248, 12893]
87	1288566000000	[3078, 3529, 6129, 15361, 9534, 376, 4701, 9166, 871, 11970, 14217, 16109, 11897, 44, 122, 717, 2124, 11860, 761, 6268, 1320, 18206, 6799, 1002, 2842]
1837	1254348000000	[257, 9534, 15982, 4556, 1280, 1111, 4770, 14870, 18721, 10285, 10407, 16442, 10157, 13201, 1258, 9414, 16908, 15957, 4086, 11207, 9754, 6910, 9134, 1195, 17187]
1889	1280613600000	[197, 10413, 2279, 3429, 18582, 17535, 5936, 7077, 16421, 4416, 17687, 2639, 12703, 12376, 18343, 8837, 5507, 6296, 104, 15533, 9557, 7707, 13034, 13666, 2796]
315	1257030000000	[5801, 11529, 3075, 9889, 7587, 13043, 16301, 11704, 12596, 11061, 2544, 16735, 6838, 581, 15832, 7876, 10634, 810, 4131, 14755, 9057, 8866, 17872, 15652, 1083]
1140	1249077600000	[1066, 8324, 14301, 15663, 11038, 15714, 15307, 17289, 11045, 14344, 10047, 15571, 6756, 18564, 17080, 4610, 12551, 4147, 12007, 2836, 18668, 324, 12603, 74, 16801]
212	1280613600000	[14890, 8372, 3648, 12619, 5952, 619, 505, 12930, 4809, 15293, 12014, 18176, 11018, 581, 1322, 9825, 5336, 3430, 14093, 18358, 11038, 17587, 14886, 14641, 6623]
212	1238536800000	[51, 13761, 13991, 7550, 8506, 5785, 13469, 2633, 13327, 6695, 3713, 1226, 1462, 8887, 2125, 6887, 1413, 3142, 16691, 16668, 12866, 14489, 9658, 12778, 10107]
1492	1254348000000	[8231, 15993, 1281, 13369, 9751, 16619, 13834, 17103, 2452, 12021, 1512, 2433, 7619, 6347, 9775, 11985, 15448, 1306, 4022, 8140, 8361, 17092, 17079, 6073, 1324]
87	1233442800000	[2027, 10171, 9282, 2572, 3916, 17970, 17181, 9419, 3979, 12788, 612, 12661, 15141, 8730, 8300, 2045, 1497, 6743, 15865, 17885, 794, 631, 2584, 18456, 16547]
87	1304685894582	[3460, 14665, 4975, 4862, 7030, 12303, 16713, 4490, 13092, 15210, 1338, 15311, 13567, 9567, 11164, 11977, 4291, 778, 1546, 7058, 17587, 3866, 18677, 5745, 10857]
212	1277935200000	[3827, 14707, 13688, 5102, 9694, 6357, 13429, 3974, 16888, 16678, 16685, 5325, 925, 7080, 7505, 887, 2502, 1149, 18292, 6353, 5079, 14346, 1306, 13672, 2802]
1510	1254348000000	[5908, 7205, 10642, 134, 165, 14685, 17484, 438, 6248, 826, 4268, 4549, 6312, 8263, 8109, 8370, 11109, 4496, 4116, 11472, 11467, 3534, 1000, 17953, 10715]
1815	1149112800000	[72, 5542, 5370, 3885, 9242, 9453, 6045, 11517, 5718, 9802, 10486, 1591, 16698, 3749, 4815, 7562, 2044, 4238, 1727, 18297, 5906, 13857, 12570, 10797, 1089]
495	1296514800000	[997, 225, 462, 8071, 3221, 12103, 17391, 9736, 16918, 16435, 5032, 8397, 14793, 10857, 134, 3559, 18535, 77, 9966, 10962, 369, 6685, 1412, 11456, 8150]
945	1185919200000	[599, 15068, 6056, 9475, 17110, 6816, 4488, 10384, 12447, 2625, 1671, 1943, 7190, 2666, 14728, 871, 16995, 7108, 3938, 823, 7107, 13420, 5754, 7384, 17216]
945	1188597600000	[2738, 13923, 10597, 13043, 7909, 16124, 17235, 15915, 9115, 11787, 2855, 17189, 12214, 12793, 2046, 5172, 10075, 5568, 7019, 15636, 10306, 1324, 549, 8961, 3114]
509	1272664800000	[867, 6900, 3943, 7791, 420, 11671, 13543, 14138, 12658, 5101, 6534, 9591, 7837, 18448, 2692, 2990, 4878, 1263, 7419, 17601, 16671, 16279, 4947, 4807, 13212]
1741	1170284400000	[6657, 864, 4002, 6734, 11714, 3241, 14468, 17609, 17534, 16961, 9200, 2757, 14300, 18597, 11976, 17894, 17583, 4396, 9053, 4490, 1821, 9460, 9513, 13154, 1975]
100	1267398000000	[1043, 601, 6892, 17111, 575, 5063, 13833, 2509, 18343, 15621, 11926, 16464, 6975, 10320, 436, 2383, 14200, 13929, 18647, 5219, 9818, 2473, 9418, 2562, 14295]
1510	1257030000000	[10517, 9402, 7913, 2611, 17327, 10476, 12637, 14735, 10139, 9909, 17900, 16503, 7659, 1378, 1399, 8211, 1053, 12830, 5061, 5818, 8672, 4819, 1859, 15569, 811]
945	1183240800000	[3444, 5804, 11930, 1486, 12695, 682, 6143, 7154, 3287, 3248, 1120, 2214, 12359, 13133, 10741, 3508, 10707, 1102, 18206, 2314, 884, 16442, 5691, 8736, 12768]
212	1293836400000	[5598, 10983, 206, 6685, 874, 8246, 3522, 7570, 13654, 6241, 13957, 8109, 9817, 7663, 12506, 16006, 7039, 1605, 8878, 2582, 5583, 6556, 14209, 1396, 2325]
615	1228086000000	[4177, 3277, 12051, 5416, 7497, 18088, 11931, 3531, 6931, 11722, 1446, 14628, 6810, 14346, 1650, 381, 15289, 2030, 7592, 13606, 7350, 7346, 6147, 900, 3596]
315	1254348000000	[162, 9308, 7987, 4530, 383, 17885, 8766, 14501, 14669, 8529, 5969, 13310, 7991, 17176, 12072, 18270, 17192, 15520, 4118, 17057, 4495, 6385, 14853, 13086, 11862]
754	1243807200000	[14094, 6173, 7251, 13268, 6227, 11348, 5039, 7972, 11229, 8263, 12894, 4466, 9026, 9802, 6394, 11963, 17638, 709, 4155, 13288, 122, 14945, 4216, 16158, 4151]
459	1254348000000	[6915, 5093, 4134, 10720, 14448, 1300, 14895, 12456, 18106, 15043, 2521, 13844, 14943, 2488, 510, 7784, 6747, 4792, 9440, 18264, 15952, 13579, 1652, 12616, 10400]
495	1293836400000	[4735, 9765, 5140, 15710, 4341, 2003, 5123, 3703, 5992, 9363, 1716, 17665, 1192, 18194, 3639, 6786, 18663, 7084, 10970, 16130, 13406, 18656, 17386, 16288, 11519]
506	1209592800000	[1778, 9324, 6236, 17902, 18044, 783, 16302, 3341, 11036, 4135, 11763, 15205, 14239, 5030, 2341, 14868, 618, 1978, 10164, 4949, 7916, 3190, 8868, 7027, 4628]
64	1193871600000	[59, 10290, 2419, 6395, 3821, 12724, 13332, 783, 18661, 2797, 5257, 10917, 4498, 10828, 14460, 2129, 4801, 13136, 10462, 12682, 4652, 17675, 8432, 9236, 9976]
509	1291158000000	[3797, 3713, 16478, 7122, 2694, 3620, 6961, 11933, 11197, 13171, 5159, 6267, 17504, 5100, 15379, 12348, 14542, 14536, 2718, 1457, 4095, 925, 2514, 4867, 4505]
1344	1241128800000	[10897, 7353, 16194, 2738, 13604, 10718, 9477, 15744, 1105, 15601, 2534, 3355, 11592, 3034, 6275, 8140, 10909, 8048, 13443, 15603, 17978, 17667, 16179, 2183, 3819]
495	1293836400000	[3732, 8512, 13605, 18744, 14902, 823, 17357, 17628, 10419, 17211, 4055, 16313, 3493, 18456, 4996, 9742, 310, 6694, 16200, 13817, 3584, 8309, 11500, 7654, 3043]
1668	1277935200000	[4133, 15686, 17013, 607, 4060, 17380, 3024, 3980, 10812, 3104, 3303, 4232, 7660, 18007, 8135, 7019, 1251, 14209, 18643, 12742, 9305, 8640, 2055, 1360, 5559]
325	1212271200000	[542, 2404, 9036, 10027, 942, 16026, 14241, 8363, 1998, 747, 1463, 7845, 13186, 6815, 12890, 16369, 7193, 4199, 2357, 14575, 16610, 3953, 7960, 12116, 11461]
945	1188597600000	[985, 4515, 4592, 12927, 450, 6457, 7789, 8305, 3033, 13170, 4850, 14035, 6378, 407, 10926, 3981, 6357, 14318, 17384, 7640, 5102, 3973, 4497, 10848, 9154]
1741	1146434400000	[993, 5568, 15699, 10850, 16014, 11264, 6627, 13892, 7787, 5651, 7433, 12551, 17814, 18408, 8626, 8752, 2594, 6195, 18713, 11206, 6004, 4386, 3604, 8246, 10889]
315	1238536800000	[2771, 10883, 13227, 16205, 1978, 748, 15338, 8589, 757, 9873, 15443, 17359, 11412, 3818, 16915, 17820, 11168, 4030, 18411, 448, 3369, 15329, 6728, 4690, 14392]
509	1285884000000	[13610, 12195, 11617, 9506, 5906, 13152, 13638, 6541, 5036, 11352, 16560, 5280, 18250, 12573, 12632, 3682, 41, 15547, 6889, 7894, 10621, 17248, 13275, 4539, 12024]
703	1272664800000	[5010, 8789, 14749, 2841, 7560, 7447, 5124, 4196, 12307, 13069, 18073, 11508, 13655, 108, 9901, 813, 3784, 10897, 12185, 13289, 10615, 16666, 11740, 2621, 3942]
212	1254348000000	[2951, 4041, 8138, 2852, 10571, 6660, 13130, 309, 17952, 618, 3573, 1634, 12009, 17183, 5682, 3676, 12073, 14739, 18632, 8715, 4247, 13545, 5790, 15556, 2317]
1140	1254348000000	[10404, 4532, 10178, 13079, 6892, 178, 18397, 17203, 4007, 5778, 3081, 12403, 2107, 1406, 1886, 1023, 15867, 10879, 12896, 12137, 16965, 8837, 17014, 8438, 3243]
1109	1170284400000	[3763, 10827, 10822, 10589, 4314, 18308, 7693, 5794, 16288, 4315, 6141, 13507, 10618, 17885, 13845, 853, 2506, 12807, 4182, 1413, 8254, 6439, 13426, 6069, 130]
1745	1272664800000	[10233, 18074, 15173, 9582, 4830, 1112, 14509, 18673, 10255, 14809, 4193, 16671, 14395, 6047, 17609, 18203, 13938, 6791, 14941, 17894, 16368, 3145, 5198, 2133, 9751]
1216	1222812000000	[9836, 8397, 13754, 14749, 4021, 18412, 6909, 296, 7780, 5109, 13025, 17215, 12484, 17130, 14304, 1377, 264, 16784, 9561, 12960, 17780, 2531, 15627, 13971, 18110]
495	1298934000000	[10157, 9435, 4565, 13211, 17947, 12215, 9008, 3884, 1683, 18542, 11077, 6886, 2020, 11714, 208, 1243, 2646, 2910, 4270, 5230, 2844, 10890, 2900, 16278, 4805]
395	1214863200000	[907, 17379, 13950, 1897, 12777, 4075, 9914, 14926, 846, 10589, 2569, 7111, 17199, 10981, 6207, 13655, 12776, 1566, 3489, 9071, 12695, 536, 17205, 8371, 18039]
100	1254348000000	[10806, 12846, 3318, 11452, 11432, 10374, 13678, 15420, 11040, 8060, 2453, 14818, 6139, 6124, 564, 11455, 965, 3540, 1904, 18041, 5329, 2973, 12735, 6866, 10433]
1868	1257030000000	[3498, 18593, 3286, 13904, 11714, 9629, 2263, 14728, 7801, 6262, 13787, 10515, 1078, 3045, 7480, 11182, 6131, 17227, 13272, 6842, 9547, 10859, 11730, 12138, 1152]
1510	1257030000000	[3110, 11037, 14488, 9654, 13192, 1629, 18303, 9960, 11770, 1905, 15798, 3184, 7534, 1759, 4987, 9348, 5514, 6286, 4611, 11840, 4297, 13733, 12896, 344, 171]
148	1201820400000	[3782, 3346, 3767, 17787, 16562, 18684, 238, 11749, 9766, 18430, 4837, 4147, 15713, 15584, 18627, 3371, 8994, 2038, 6973, 11214, 10934, 400, 894, 8422, 15368]
923	1285884000000	[11768, 1399, 9141, 2702, 14457, 10709, 198, 3532, 7006, 16336, 8708, 16208, 1218, 3105, 1650, 7876, 1990, 13365, 592, 4451, 13272, 5927, 5488, 6089, 7277]
87	1288566000000	[737, 4258, 7351, 5196, 10553, 787, 1204, 8574, 4860, 5429, 440, 9305, 18102, 1301, 8789, 6936, 11717, 15592, 5629, 7512, 2145, 11583, 1480, 590, 7155]
1745	1283292000000	[9199, 9821, 10521, 3892, 12786, 18280, 7897, 13472, 11724, 4674, 3364, 2658, 3298, 10864, 5628, 5968, 14257, 2593, 6152, 3797, 16142, 16183, 16533, 7285, 16616]
923	1275343200000	[2801, 4898, 16823, 2762, 1039, 8699, 2869, 4064, 509, 2973, 14898, 344, 4511, 2185, 5762, 3691, 14508, 974, 4363, 16591, 14097, 3237, 12515, 1729, 10747]
64	1180648800000	[9255, 6505, 12725, 8764, 18597, 8571, 3938, 4833, 10914, 3082, 12998, 13054, 6203, 3982, 1336, 4695, 5409, 1795, 13360, 5030, 3646, 962, 12516, 11521, 816]
945	1207000800000	[1103, 14032, 11226, 5237, 3686, 1721, 10799, 13199, 6360, 9766, 16794, 18059, 14341, 7128, 17349, 18161, 8658, 17683, 12659, 8583, 5766, 6549, 648, 17583, 17133]
573	1241128800000	[6957, 13401, 16735, 15903, 475, 6193, 10613, 8552, 5834, 4896, 11396, 14272, 17665, 12152, 3948, 10920, 9714, 2491, 12351, 2502, 17994, 16657, 11332, 11725, 11609]
1330	1277935200000	[292, 15899, 5871, 7840, 2558, 11671, 161, 9761, 17164, 4343, 5629, 15927, 11129, 13504, 17965, 10516, 9448, 13399, 17650, 8422, 4455, 10290, 14757, 3344, 2412]
1216	1222812000000	[1075, 18242, 15284, 14401, 14809, 6046, 10464, 2898, 16161, 444, 3378, 2118, 1691, 7694, 2003, 2606, 15037, 15283, 5673, 1333, 7175, 1499, 16647, 3604, 9256]
828	1201820400000	[15899, 14033, 146, 17797, 1746, 17331, 6227, 11594, 2744, 12787, 3086, 2958, 11423, 17458, 10047, 15617, 2150, 6362, 17286, 6154, 12701, 16103, 5046, 14308, 17045]
754	1196463600000	[10301, 4093, 3197, 16051, 16862, 5692, 4599, 11060, 15772, 10914, 5605, 12476, 4815, 14624, 5109, 1500, 1310, 12694, 3397, 13151, 14124, 9363, 3117, 10222, 17537]
818	1293836400000	[311, 3107, 314, 928, 2042, 4539, 7071, 10675, 5, 13275, 564, 5690, 2317, 1508, 7502, 12640, 14115, 104, 2420, 8729, 14225, 5160, 5885, 13268, 4303]
41	1283292000000	[5718, 9608, 8598, 14169, 8315, 1366, 691, 17058, 13846, 16055, 6851, 15124, 16179, 13414, 2563, 5409, 253, 8564, 5322, 16659, 11028, 13733, 17175, 4273, 18073]
1519	1162335600000	[3200, 1398, 11214, 5338, 3733, 14978, 10598, 18665, 17365, 3177, 14841, 617, 10909, 2832, 1099, 642, 9625, 3898, 16862, 8458, 14867, 5523, 1810, 18545, 900]
506	1214863200000	[863, 4272, 10976, 4565, 12661, 1028, 4811, 13622, 15867, 10314, 8157, 17013, 8737, 4151, 10188, 3552, 7370, 7417, 13775, 5092, 1220, 1123, 8767, 2104, 788]
1549	1254348000000	[17482, 3069, 6784, 9782, 2328, 15387, 8596, 7422, 5889, 10901, 8079, 3929, 4130, 18253, 13188, 10827, 2488, 14588, 7487, 969, 13201, 12983, 1167, 4500, 8715]
87	1291158000000	[1418, 13176, 17889, 2037, 248, 314, 9190, 325, 1340, 13236, 13743, 7818, 1507, 9325, 758, 176, 13960, 9643, 2983, 1926, 8432, 4416, 13291, 16111, 5720]
211	1122847200000	[6070, 15638, 4106, 3222, 4916, 7804, 686, 7086, 6240, 15957, 7791, 1916, 10449, 15640, 2525, 9058, 8273, 16814, 15173, 7828, 5201, 1161, 36, 4629, 1132]
142	1159653600000	[3332, 16299, 3563, 5122, 15796, 18071, 14688, 7425, 5184, 8960, 12361, 8243, 5448, 6960, 17080, 4020, 2697, 5367, 18161, 8462, 6321, 8068, 2908, 8593, 1866]
703	1293836400000	[12935, 11476, 3558, 1008, 2022, 9936, 245, 5074, 8360, 904, 9353, 8594, 18035, 9678, 11132, 870, 8397, 13079, 12410, 973, 261, 2392, 14924, 14368, 8965]
919	1201820400000	[10145, 2969, 9965, 1301, 11961, 15982, 11122, 14201, 15288, 7586, 1966, 10954, 2999, 14796, 6086, 4620, 6936, 17723, 5889, 5650, 7276, 18159, 12365, 1237, 14379]
100	1254348000000	[11313, 14526, 2467, 1895, 2596, 13857, 13843, 6958, 8286, 252, 7846, 9778, 10999, 6040, 6880, 16327, 6506, 15124, 11220, 1294, 4992, 7947, 13663, 9913, 9292]
818	1259622000000	[456, 10603, 803, 13225, 12122, 13317, 13731, 11747, 1534, 2512, 6828, 2624, 1857, 1951, 8198, 11441, 2654, 5069, 10622, 6241, 10561, 14257, 4103, 15521, 7782]
1216	1222812000000	[1143, 2441, 1901, 4625, 12932, 464, 17507, 14712, 5650, 6070, 18630, 7755, 10585, 7649, 9368, 9945, 16447, 9754, 8943, 6351, 8292, 4320, 2925, 4005, 888]
703	1272664800000	[9821, 14515, 11963, 6512, 1866, 2871, 8717, 10346, 2913, 3474, 12553, 5951, 17, 5415, 14688, 4103, 15446, 17632, 5040, 2944, 6613, 18216, 10132, 4771, 14660]
87	1220220000000	[969, 14963, 9250, 8467, 12343, 12058, 11917, 9030, 8231, 13223, 15267, 2561, 6143, 2021, 11716, 13600, 6795, 17910, 18296, 5370, 13737, 5433, 5470, 9394, 202]
923	1285884000000	[13450, 5470, 8328, 5823, 6313, 13508, 1596, 15812, 6997, 12573, 5319, 16860, 427, 11834, 9737, 6908, 3381, 2651, 14063, 12318, 1839, 2844, 11191, 1167, 18031]
1140	1254348000000	[7264, 6551, 14042, 13724, 16600, 155, 937, 9147, 14, 1543, 3467, 11232, 9429, 8418, 18166, 2373, 13051, 2147, 15832, 8405, 11475, 18198, 1351, 17482, 4666]
495	1280613600000	[891, 18269, 9820, 3380, 4327, 13702, 6291, 6923, 2680, 12119, 18248, 9444, 8789, 2767, 2165, 5711, 221, 17060, 3216, 3964, 12394, 8120, 11520, 5801, 6224]
495	1293836400000	[3413, 1092, 18644, 9454, 17968, 9613, 832, 4018, 1867, 18554, 18619, 1927, 5694, 1802, 14470, 16665, 10794, 5602, 7835, 9468, 15780, 7578, 3485, 4237, 16186]
1715	1191189600000	[517, 8239, 3304, 5313, 5217, 6717, 6808, 5336, 17371, 15865, 5911, 5139, 12814, 3878, 13039, 714, 2087, 9178, 9870, 16902, 8863, 927, 2607, 7439, 10717]
945	1201820400000	[1900, 11019, 7829, 13394, 18332, 6006, 5639, 2453, 9960, 10681, 17186, 7569, 3343, 10719, 14942, 6401, 15784, 10496, 15753, 6632, 11089, 15999, 7956, 8844, 18144]
1410	1293836400000	[1464, 6803, 16060, 8508, 15539, 5252, 5258, 2077, 14256, 12608, 7780, 6340, 14194, 1965, 1037, 5071, 5970, 6707, 5978, 16677, 7680, 5296, 5911, 9516, 17643]
573	1241128800000	[947, 13066, 887, 6431, 1959, 10842, 10245, 14942, 12739, 16325, 18010, 9404, 8650, 455, 2546, 6514, 16204, 1033, 8852, 18343, 16890, 5081, 17419, 17901, 8544]
923	1291158000000	[257, 16763, 4017, 1711, 16143, 14349, 1745, 7969, 16600, 390, 3179, 16278, 4498, 9305, 11240, 16299, 513, 12522, 12163, 16099, 6660, 10211, 16832, 4166, 12647]
41	1285884000000	[5123, 8118, 6663, 3245, 591, 6837, 7574, 14747, 1760, 4662, 1641, 17385, 4847, 5706, 2724, 16990, 4770, 12231, 10703, 949, 3438, 10421, 2951, 17349, 7253]
334	1199142000000	[1511, 12711, 6256, 8743, 7679, 2082, 14122, 2757, 14434, 18041, 5890, 4726, 6552, 1679, 13502, 11536, 4049, 13813, 6874, 2220, 7293, 5667, 12570, 10863, 17663]
41	1285884000000	[14906, 3466, 2640, 266, 11813, 8454, 7387, 12744, 3901, 508, 18281, 13983, 230, 6769, 12174, 13351, 12166, 13268, 11768, 17618, 14617, 14369, 5655, 7634, 6619]
100	1267398000000	[1872, 13422, 18540, 100, 5246, 9343, 1328, 18215, 13044, 3141, 14591, 15799, 10123, 7741, 1694, 5553, 8916, 6742, 14260, 12059, 14246, 6240, 14290, 14385, 15443]
923	1288566000000	[8820, 6336, 1982, 6773, 14542, 5203, 8287, 17008, 13700, 12645, 4561, 9701, 7717, 1184, 9863, 6861, 18318, 7493, 11413, 2673, 13434, 10663, 11020, 14424, 635]
1675	1288566000000	[17100, 11441, 12031, 18328, 3192, 8372, 5427, 2391, 14486, 17901, 13161, 4837, 1222, 11536, 4258, 7926, 10476, 16264, 1845, 11031, 3399, 7076, 8130, 6919, 7041]
1487	1230764400000	[461, 4126, 17707, 3723, 8838, 9714, 1152, 45, 6047, 1797, 18281, 7834, 7138, 8655, 16039, 8516, 15832, 6858, 1134, 9719, 3252, 18444, 3270, 3562, 13599]
573	1241128800000	[234, 16756, 18685, 1058, 15477, 10512, 1984, 15043, 8319, 607, 15161, 17619, 7078, 6015, 5527, 13036, 1217, 3992, 13056, 6603, 9859, 12966, 3916, 13920, 575]
87	1285884000000	[2554, 18238, 16139, 5985, 7247, 6497, 9959, 9567, 3818, 2614, 850, 2538, 10828, 3641, 13086, 14745, 1980, 2203, 11520, 10312, 15607, 6808, 6240, 8509, 7442]
47	1262300400000	[288, 7714, 10695, 4932, 4952, 6733, 10202, 3987, 7306, 1902, 1462, 8497, 388, 7898, 3748, 8810, 13650, 12987, 11354, 5244, 6139, 15593, 12288, 4263, 6287]
1710	1222812000000	[1936, 5668, 14894, 11751, 1452, 10945, 10491, 2846, 10535, 6910, 2174, 4303, 526, 12282, 501, 9146, 14740, 5064, 5276, 3581, 7262, 7415, 12319, 12343, 4939]
945	1188597600000	[14052, 12926, 4048, 11089, 2854, 18007, 9673, 12348, 4046, 827, 9595, 1533, 288, 1512, 16242, 8324, 14818, 85, 7398, 17914, 8625, 1083, 14846, 11629, 5183]
100	1241128800000	[918, 9254, 12164, 9213, 13219, 14011, 272, 655, 506, 7461, 14986, 4836, 9504, 14805, 10993, 14346, 13290, 8143, 17527, 13266, 16221, 17905, 8060, 9477, 14762]
1080	1220220000000	[10737, 12205, 14344, 5295, 7960, 2710, 3196, 12977, 7933, 15296, 3683, 7228, 1925, 13444, 226, 4947, 17095, 5653, 1525, 3723, 10832, 5319, 8378, 388, 15477]
923	1298934000000	[1718, 15289, 3259, 14402, 17744, 17427, 16686, 5485, 12496, 10672, 3498, 17519, 10305, 15389, 752, 7708, 4539, 4068, 11315, 10293, 15942, 7753, 935, 13152, 4420]
212	1235862000000	[4290, 14809, 7649, 7823, 2328, 9403, 11602, 18021, 698, 4802, 998, 1874, 321, 13317, 9975, 17225, 795, 13045, 18186, 16604, 13967, 4918, 4739, 13331, 1703]
211	1122847200000	[4079, 18428, 3186, 12934, 15446, 13497, 12738, 8901, 3660, 6618, 750, 513, 8110, 6903, 3670, 5418, 16637, 7247, 6293, 15726, 351, 16499, 17174, 203, 14687]
1140	1238536800000	[8340, 9907, 16195, 659, 6916, 14071, 1575, 5210, 11063, 2147, 8190, 11045, 5462, 8343, 345, 414, 14492, 8047, 815, 5967, 3836, 14125, 9434, 12283, 7329]
142	1159653600000	[701, 1611, 12987, 3458, 8977, 12618, 2814, 7831, 10559, 1032, 12362, 5448, 4224, 17619, 10244, 6823, 4359, 17659, 16122, 2469, 1831, 6944, 7984, 2602, 1398]
703	1293836400000	[4165, 6919, 11276, 694, 1176, 9811, 17606, 12279, 1330, 13509, 8221, 10340, 4081, 7037, 11138, 2501, 1763, 9211, 9475, 4190, 8508, 3650, 4086, 14744, 15780]
